Trip ID,Pickup Date,Vehicle,Payment_type,Sumpass,Sum trip,book value,Location,total Bookings,pick hour
35897,2024-06-12 00:00:00,Uber Black,Uber Pay,1,1.4,$9.5,Greenwich Village South,1.0,9
35899,2024-06-12 00:00:00,UberX,Uber Pay,1,2.04,$12.7,Upper West Side South,1.0,9
35900,2024-06-12 00:00:00,Uber Black,Uber Pay,1,1.37,$10.9,Upper East Side South,1.0,9
35903,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,3.04,$15.9,Yorkville East,1.0,9
35905,2024-06-12 00:00:00,Uber Black,Uber Pay,1,2.73,$14.5,Lincoln Square West,1.0,9
35907,2024-06-12 00:00:00,Uber Black,Uber Pay,1,1.22,$7.0,Lenox Hill East,1.0,9
35908,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,4.62,$20.5,East Harlem South,1.0,9
35912,2024-06-12 00:00:00,Uber Green,Uber Pay,1,1.1,$6.7,SoHo,1.0,9
35913,2024-06-12 00:00:00,UberX,Uber Pay,1,1.8,$11.5,Midtown East,1.0,9
35918,2024-06-12 00:00:00,Uber Black,Uber Pay,1,1.31,$8.5,Greenwich Village North,1.0,9
35919,2024-06-12 00:00:00,Uber Black,Uber Pay,1,1.07,$7.9,Clinton East,1.0,9
35922,2024-06-12 00:00:00,Uber Black,Uber Pay,5,1.47,$10.5,Upper West Side North,1.0,9
35923,2024-06-12 00:00:00,UberX,Uber Pay,1,8.22,$32.5,Kips Bay,1.0,9
35925,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,24.79,$69.8,Schuylerville/Edgewater Park,1.0,9
35927,2024-06-12 00:00:00,UberX,Uber Pay,1,4.16,$14.1,Central Harlem,1.0,9
35928,2024-06-12 00:00:00,UberXL,Uber Pay,1,7.66,$30.8,Lenox Hill West,1.0,9
35929,2024-06-12 00:00:00,UberX,Uber Pay,6,3.34,$17.2,Morningside Heights,1.0,9
35930,2024-06-12 00:00:00,UberX,Uber Pay,1,1.4,$9.1,Murray Hill,1.0,9
35932,2024-06-12 00:00:00,UberX,Uber Pay,1,1.63,$8.7,East Harlem South,1.0,9
35933,2024-06-12 00:00:00,UberX,Uber Pay,1,1.68,$10.3,Upper West Side North,1.0,9
35934,2024-06-12 00:00:00,Uber Black,Uber Pay,1,1.87,$11.5,Upper East Side South,1.0,9
35935,2024-06-12 00:00:00,UberXL,Uber Pay,1,1.27,$11.5,Midtown North,1.0,9
35937,2024-06-12 00:00:00,UberX,Uber Pay,1,4.1,$20.5,Lenox Hill West,1.0,9
35938,2024-06-12 00:00:00,UberXL,Uber Pay,1,2,$10.3,Upper East Side South,1.0,9
35939,2024-06-12 00:00:00,Uber Green,Uber Pay,1,8.9,$31.0,LaGuardia Airport,1.0,9
35940,2024-06-12 00:00:00,UberX,Uber Pay,1,2.15,$11.5,Lincoln Square East,1.0,9
35941,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,1.08,$8.5,Upper West Side South,1.0,9
35942,2024-06-12 00:00:00,Uber Green,Uber Pay,1,7.92,$29.0,Lenox Hill East,1.0,9
35944,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,2.32,$15.1,Upper West Side South,1.0,9
35945,2024-06-12 00:00:00,UberX,Uber Pay,1,1.73,$9.1,East Chelsea,1.0,9
35948,2024-06-12 00:00:00,UberX,Uber Pay,1,1.67,$10.0,Clinton East,1.0,9
35949,2024-06-12 00:00:00,UberX,Uber Pay,1,3.52,$17.6,Prospect Heights,1.0,9
35950,2024-06-12 00:00:00,Uber Black,Uber Pay,1,1.3,$8.5,Upper East Side South,1.0,9
35951,2024-06-12 00:00:00,Uber Black,Uber Pay,1,4.9,$21.7,Lenox Hill East,1.0,9
35952,2024-06-12 00:00:00,Uber Black,Uber Pay,1,2.9,$13.7,Upper West Side South,1.0,9
35953,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,1.18,$8.5,Murray Hill,1.0,9
35954,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,2.3,$13.3,Upper East Side North,1.0,9
35956,2024-06-12 00:00:00,UberX,Uber Pay,1,3.7,$17.5,Manhattan Valley,1.0,9
35957,2024-06-12 00:00:00,Uber Black,Uber Pay,2,1.02,$9.0,Lenox Hill East,1.0,9
35958,2024-06-12 00:00:00,Uber Black,Uber Pay,2,2.08,$12.1,Yorkville East,1.0,9
35959,2024-06-12 00:00:00,UberXL,Uber Pay,1,5.1,$21.7,Midtown South,1.0,9
35960,2024-06-12 00:00:00,UberX,Uber Pay,1,2.9,$15.1,Lenox Hill East,1.0,9
35961,2024-06-12 00:00:00,UberXL,Uber Pay,1,7.32,$32.5,TriBeCa/Civic Center,1.0,9
35964,2024-06-12 00:00:00,UberXL,Uber Pay,1,1.19,$8.3,Murray Hill,1.0,9
35966,2024-06-12 00:00:00,UberX,Uber Pay,1,2.32,$12.7,Midtown Center,1.0,9
35967,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,1.1,$8.8,Gramercy,1.0,9
35968,2024-06-12 00:00:00,UberX,Uber Pay,1,2.3,$10.5,Yorkville West,1.0,9
35969,2024-06-12 00:00:00,UberX,Uber Pay,5,1.18,$7.9,Upper East Side South,1.0,9
35970,2024-06-12 00:00:00,UberX,Uber Pay,2,1.27,$8.8,Kips Bay,1.0,9
35971,2024-06-12 00:00:00,UberX,Uber Pay,1,2.21,$11.7,Clinton East,1.0,9
35972,2024-06-12 00:00:00,UberX,Uber Pay,1,2.78,$14.5,Murray Hill,1.0,9
35973,2024-06-12 00:00:00,UberX,Uber Pay,1,2.3,$10.2,Upper West Side North,1.0,9
35974,2024-06-12 00:00:00,UberX,Uber Pay,1,2.2,$12.1,Clinton East,1.0,9
35976,2024-06-12 00:00:00,UberX,Uber Pay,1,3.3,$15.7,West Village,1.0,9
35978,2024-06-12 00:00:00,UberX,Uber Pay,1,1.6,$8.0,Gramercy,1.0,10
35979,2024-06-12 00:00:00,Uber Green,Uber Pay,1,1.9,$9.0,UN/Turtle Bay South,1.0,10
35981,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,3.5,$22.3,Upper West Side South,1.0,10
35982,2024-06-12 00:00:00,Uber Black,Uber Pay,1,5.8,$30.1,Yorkville West,1.0,10
35984,2024-06-12 00:00:00,Uber Black,Uber Pay,1,2.6,$12.0,Clinton West,1.0,10
35985,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,1.9,$10.3,Upper East Side South,1.0,10
35987,2024-06-12 00:00:00,UberX,Uber Pay,1,2.22,$12.1,Lincoln Square East,1.0,10
35989,2024-06-12 00:00:00,UberX,Uber Pay,1,2.72,$17.2,Upper West Side South,1.0,10
35991,2024-06-12 00:00:00,Uber Green,Uber Pay,1,1.3,$8.6,Midtown East,1.0,10
35992,2024-06-12 00:00:00,UberX,Uber Pay,1,3,$13.9,Midtown Center,1.0,10
35993,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,5.9,$29.0,Clinton West,1.0,10
35994,2024-06-12 00:00:00,Uber Green,Uber Pay,1,1.6,$7.5,Greenwich Village North,1.0,10
35995,2024-06-12 00:00:00,UberX,Uber Pay,1,2.7,$10.5,Gramercy,1.0,10
35996,2024-06-12 00:00:00,UberX,Uber Pay,1,1.92,$12.1,Lenox Hill East,1.0,10
35997,2024-06-12 00:00:00,UberX,Uber Pay,1,11.68,$39.0,Times Sq/Theatre District,1.0,10
36000,2024-06-12 00:00:00,UberXL,Uber Pay,1,2.57,$12.7,Clinton East,1.0,11
36001,2024-06-12 00:00:00,UberX,Uber Pay,1,3.3,$16.5,Union Sq,1.0,10
36004,2024-06-12 00:00:00,UberX,Uber Pay,1,11.02,$34.0,Lenox Hill West,1.0,10
36005,2024-06-12 00:00:00,UberX,Uber Pay,1,2.25,$12.7,Upper West Side South,1.0,10
36008,2024-06-12 00:00:00,UberX,Uber Pay,1,3.2,$14.5,Upper East Side South,1.0,10
36009,2024-06-12 00:00:00,UberXL,Uber Pay,1,1.71,$15.3,Sutton Place/Turtle Bay North,1.0,9
36010,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,1.1,$8.5,Upper East Side South,1.0,10
36011,2024-06-12 00:00:00,UberX,Uber Pay,1,2.3,$13.9,Gramercy,1.0,10
36012,2024-06-12 00:00:00,UberX,Uber Pay,4,1.88,$10.9,Lincoln Square East,1.0,10
36015,2024-06-12 00:00:00,UberX,Uber Pay,1,1.94,$11.5,Yorkville East,1.0,10
36017,2024-06-12 00:00:00,UberX,Uber Pay,1,1.22,$8.5,Clinton East,1.0,10
36023,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,2.12,$12.1,Flatiron,1.0,10
36025,2024-06-12 00:00:00,Uber Green,Uber Pay,1,2.53,$13.3,Upper East Side South,1.0,10
36026,2024-06-12 00:00:00,UberX,Uber Pay,1,1.9,$11.5,Upper East Side North,1.0,10
36027,2024-06-12 00:00:00,Uber Green,Uber Pay,2,3.1,$15.1,Lenox Hill East,1.0,10
36028,2024-06-12 00:00:00,UberXL,Uber Pay,1,1.6,$10.9,Murray Hill,1.0,10
36029,2024-06-12 00:00:00,UberX,Uber Pay,1,2.8,$16.5,East Village,1.0,10
36030,2024-06-12 00:00:00,UberX,Uber Pay,1,1.95,$11.5,Greenwich Village South,1.0,10
36031,2024-06-12 00:00:00,UberX,Uber Pay,1,4.16,$18.7,SoHo,1.0,10
36033,2024-06-12 00:00:00,UberX,Uber Pay,1,2.5,$14.0,East Village,1.0,10
36034,2024-06-12 00:00:00,Uber Green,Uber Pay,1,2.43,$13.9,Upper West Side North,1.0,10
36035,2024-06-12 00:00:00,UberXL,Uber Pay,1,3.49,$14.0,Yorkville West,1.0,10
36037,2024-06-12 00:00:00,Uber Black,Uber Pay,1,2.65,$16.3,Lenox Hill East,1.0,10
36038,2024-06-12 00:00:00,UberX,Uber Pay,1,4.3,$17.0,Kips Bay,1.0,10
36041,2024-06-12 00:00:00,UberX,Uber Pay,2,5.82,$24.7,Clinton East,1.0,10
36043,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,5.8,$24.7,Upper East Side South,1.0,10
36044,2024-06-12 00:00:00,UberXL,Uber Pay,1,1.13,$7.3,Penn Station/Madison Sq West,1.0,10
36046,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,8.1,$32.0,LaGuardia Airport,1.0,10
36047,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,1.6,$11.5,Lincoln Square East,1.0,10
36050,2024-06-12 00:00:00,UberX,Uber Pay,1,1.8,$10.3,Lenox Hill East,1.0,10
36052,2024-06-12 00:00:00,UberXL,Uber Pay,1,1.4,$9.7,Union Sq,1.0,10
36053,2024-06-12 00:00:00,Uber Black,Uber Pay,1,2.8,$14.6,NV,1.0,10
36054,2024-06-12 00:00:00,UberXL,Uber Pay,1,8.01,$31.5,East Village,1.0,10
36055,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,6.12,$26.5,Yorkville East,1.0,7
36056,2024-06-12 00:00:00,Uber Green,Uber Pay,1,4.2,$18.7,Union Sq,1.0,10
36057,2024-06-12 00:00:00,UberX,Uber Pay,1,1.2,$6.5,Midtown East,1.0,10
36058,2024-06-12 00:00:00,UberX,Uber Pay,1,1.79,$11.3,UN/Turtle Bay South,1.0,10
36061,2024-06-12 00:00:00,UberXL,Uber Pay,2,2.18,$11.5,Upper East Side South,1.0,10
36063,2024-06-12 00:00:00,UberX,Uber Pay,1,1.17,$9.5,Astoria,1.0,10
36067,2024-06-12 00:00:00,UberXL,Uber Pay,2,6.03,$25.7,Upper West Side South,1.0,10
36068,2024-06-12 00:00:00,Uber Green,Uber Pay,3,1.91,$15.8,Lenox Hill West,1.0,10
36069,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,2.31,$13.3,Midtown East,1.0,10
36070,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,2.66,$13.9,Clinton West,1.0,10
36071,2024-06-12 00:00:00,Uber Green,Uber Pay,1,1.4,$8.5,UN/Turtle Bay South,1.0,10
36073,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,1.09,$8.3,Upper West Side North,1.0,10
36074,2024-06-12 00:00:00,Uber Black,Uber Pay,1,2.56,$14.5,Manhattan Valley,1.0,10
36075,2024-06-12 00:00:00,Uber Green,Uber Pay,1,2.53,$12.1,Lincoln Square East,1.0,10
36076,2024-06-12 00:00:00,UberX,Uber Pay,1,2.1,$11.4,Murray Hill,1.0,10
36077,2024-06-12 00:00:00,UberXL,Uber Pay,1,5.2,$24.1,East Harlem South,1.0,10
36079,2024-06-12 00:00:00,UberX,Uber Pay,2,2.29,$12.7,Upper East Side South,1.0,10
36080,2024-06-12 00:00:00,Uber Black,Uber Pay,1,7.35,$36.7,Lincoln Square East,1.0,10
36081,2024-06-12 00:00:00,UberX,Uber Pay,6,1.22,$9.1,Seaport,1.0,10
36082,2024-06-12 00:00:00,UberX,Uber Pay,1,2,$10.8,Yorkville West,1.0,10
36083,2024-06-12 00:00:00,UberX,Uber Pay,6,1.88,$12.1,Upper East Side North,1.0,10
36084,2024-06-12 00:00:00,UberX,Uber Pay,1,1.3,$9.4,Gramercy,1.0,10
36085,2024-06-12 00:00:00,Uber Green,Uber Pay,1,3.65,$17.1,Union Sq,1.0,10
36086,2024-06-12 00:00:00,UberXL,Uber Pay,1,3.98,$23.3,Central Harlem,1.0,10
36087,2024-06-12 00:00:00,UberX,Uber Pay,2,2.72,$15.9,Clinton West,1.0,10
36088,2024-06-12 00:00:00,Uber Green,Uber Pay,1,3.4,$14.7,Lenox Hill East,1.0,10
36090,2024-06-12 00:00:00,Uber Green,Uber Pay,1,1.86,$9.7,Upper East Side South,1.0,10
36092,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,4.48,$20.8,East Harlem South,1.0,10
36093,2024-06-12 00:00:00,UberX,Uber Pay,2,1.17,$8.5,Times Sq/Theatre District,1.0,10
36095,2024-06-12 00:00:00,UberXL,Uber Pay,1,1.6,$9.8,Sutton Place/Turtle Bay North,1.0,10
36098,2024-06-12 00:00:00,Uber Green,Uber Pay,1,1.4,$8.5,East Harlem South,1.0,10
36100,2024-06-12 00:00:00,UberXL,Uber Pay,3,2.48,$12.1,Lenox Hill East,1.0,10
36103,2024-06-12 00:00:00,UberX,Uber Pay,1,1.71,$11.5,Lincoln Square West,1.0,10
36104,2024-06-12 00:00:00,Uber Black,Uber Pay,1,1.67,$11.9,Upper West Side North,1.0,10
36106,2024-06-12 00:00:00,UberX,Uber Pay,1,2.13,$11.5,UN/Turtle Bay South,1.0,10
36108,2024-06-12 00:00:00,UberXL,Uber Pay,1,1.27,$8.8,Midtown East,1.0,10
36109,2024-06-12 00:00:00,Uber Green,Uber Pay,1,2.21,$12.1,Lenox Hill East,1.0,10
36110,2024-06-12 00:00:00,Uber Green,Uber Pay,2,2.57,$12.5,TriBeCa/Civic Center,1.0,10
36111,2024-06-12 00:00:00,Uber Black,Uber Pay,1,1.5,$8.5,Greenwich Village North,1.0,10
36112,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,1.1,$7.9,Upper East Side North,1.0,10
36113,2024-06-12 00:00:00,UberXL,Uber Pay,1,8,$32.5,Murray Hill,1.0,10
36116,2024-06-12 00:00:00,UberX,Uber Pay,2,2.4,$13.3,Lenox Hill West,1.0,10
36117,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,1.9,$10.9,Garment District,1.0,10
36119,2024-06-12 00:00:00,UberXL,Uber Pay,1,2.48,$12.7,Lower East Side,1.0,10
36120,2024-06-12 00:00:00,UberX,Uber Pay,1,2.5,$13.0,East Harlem North,1.0,10
36121,2024-06-12 00:00:00,UberX,Uber Pay,1,2.21,$13.3,Central Park,1.0,10
36123,2024-06-12 00:00:00,UberX,Uber Pay,1,4.37,$18.1,Stuy Town/Peter Cooper Village,1.0,10
36126,2024-06-12 00:00:00,Uber Black,Uber Pay,1,1.12,$6.0,Clinton West,1.0,10
36128,2024-06-12 00:00:00,Uber Black,Uber Pay,1,2.2,$12.0,Central Harlem North,1.0,10
36129,2024-06-12 00:00:00,Uber Comfort,Uber Pay,2,5.8,$22.7,Lincoln Square West,1.0,10
36130,2024-06-12 00:00:00,Uber Green,Uber Pay,2,2.6,$15.1,Union Sq,1.0,10
36132,2024-06-12 00:00:00,Uber Black,Uber Pay,1,1.71,$10.2,Upper East Side North,1.0,10
36133,2024-06-12 00:00:00,UberXL,Uber Pay,1,1.3,$7.4,Midtown South,1.0,10
36134,2024-06-12 00:00:00,UberX,Uber Pay,1,1.25,$10.2,Penn Station/Madison Sq West,1.0,10
36135,2024-06-12 00:00:00,Uber Black,Uber Pay,1,1.38,$9.6,Penn Station/Madison Sq West,1.0,10
36138,2024-06-12 00:00:00,UberX,Uber Pay,1,1.81,$9.7,Lincoln Square West,1.0,10
36141,2024-06-12 00:00:00,Uber Comfort,Uber Pay,2,1.2,$10.7,Upper East Side North,1.0,10
36142,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,1.09,$8.8,East Village,1.0,10
36144,2024-06-12 00:00:00,Uber Green,Uber Pay,1,2.42,$13.3,East Chelsea,1.0,10
36147,2024-06-12 00:00:00,Uber Black,Uber Pay,1,1.33,$7.9,Upper West Side North,1.0,10
36149,2024-06-12 00:00:00,UberXL,Uber Pay,1,2.2,$13.3,Lincoln Square East,1.0,10
36150,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,3.25,$16.6,Garment District,1.0,10
36151,2024-06-12 00:00:00,UberXL,Uber Pay,1,1.17,$7.3,Garment District,1.0,10
36152,2024-06-12 00:00:00,UberX,Uber Pay,1,1.36,$9.0,Central Park,1.0,10
36153,2024-06-12 00:00:00,UberX,Uber Pay,1,2.22,$12.1,Upper East Side North,1.0,10
36155,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,1.2,$7.9,Lincoln Square East,1.0,10
36156,2024-06-12 00:00:00,UberX,Uber Pay,1,2.1,$12.7,Lenox Hill East,1.0,10
36158,2024-06-12 00:00:00,UberXL,Uber Pay,1,1.21,$7.5,Midtown South,1.0,10
36159,2024-06-12 00:00:00,Uber Black,Uber Pay,1,1.55,$10.8,Lincoln Square West,1.0,10
36160,2024-06-12 00:00:00,UberX,Uber Pay,5,2.81,$12.7,Clinton West,1.0,10
36161,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,14.3,$53.0,LaGuardia Airport,1.0,10
36163,2024-06-12 00:00:00,UberX,Uber Pay,2,1.1,$6.5,Yorkville West,1.0,10
36164,2024-06-12 00:00:00,UberX,Uber Pay,1,3,$13.3,Lenox Hill East,1.0,10
36165,2024-06-12 00:00:00,UberX,Uber Pay,1,2.9,$16.3,Lincoln Square East,1.0,10
36166,2024-06-12 00:00:00,Uber Green,Uber Pay,1,1.61,$8.5,Yorkville East,1.0,10
36170,2024-06-12 00:00:00,UberXL,Uber Pay,1,1.21,$13.9,Lenox Hill East,1.0,10
36171,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,1.32,$8.7,Upper East Side South,1.0,10
36172,2024-06-12 00:00:00,UberX,Uber Pay,1,2.97,$11.5,Lenox Hill West,1.0,10
36173,2024-06-12 00:00:00,UberXL,Uber Pay,1,1.43,$10.7,West Village,1.0,10
36176,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,2.8,$13.0,Central Harlem,1.0,10
36179,2024-06-12 00:00:00,UberX,Uber Pay,1,2.89,$16.3,Yorkville East,1.0,10
36180,2024-06-12 00:00:00,UberX,Uber Pay,1,1.55,$10.7,Bloomingdale,1.0,10
36181,2024-06-12 00:00:00,UberX,Uber Pay,5,4.97,$19.3,Central Harlem North,1.0,10
36182,2024-06-12 00:00:00,UberXL,Uber Pay,1,1.4,$9.5,Yorkville West,1.0,10
36184,2024-06-12 00:00:00,UberXL,Uber Pay,2,5.46,$26.3,Little Italy/NoLiTa,1.0,10
36186,2024-06-12 00:00:00,UberX,Uber Pay,1,2.74,$12.0,Lincoln Square East,1.0,10
36187,2024-06-12 00:00:00,UberXL,Uber Pay,1,2.51,$12.0,Union Sq,1.0,10
36189,2024-06-12 00:00:00,Uber Green,Uber Pay,1,2.03,$12.7,East Harlem South,1.0,10
36190,2024-06-12 00:00:00,Uber Green,Uber Pay,1,3.06,$20.5,Yorkville East,1.0,10
36193,2024-06-12 00:00:00,UberX,Uber Pay,1,1.31,$7.9,East Chelsea,1.0,10
36194,2024-06-12 00:00:00,UberX,Uber Pay,2,5.52,$33.8,Central Harlem,1.0,10
36196,2024-06-12 00:00:00,UberX,Uber Pay,1,2.9,$14.5,Yorkville West,1.0,10
36197,2024-06-12 00:00:00,UberX,Uber Pay,1,1.5,$9.6,Midtown East,1.0,10
36199,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,4.9,$31.3,Lenox Hill East,1.0,10
36204,2024-06-12 00:00:00,Uber Comfort,Uber Pay,2,4.72,$19.9,Midtown North,1.0,10
36205,2024-06-12 00:00:00,UberX,Uber Pay,1,2.6,$15.9,Garment District,1.0,10
36206,2024-06-12 00:00:00,UberX,Uber Pay,1,6.08,$26.5,Hudson Sq,1.0,10
36207,2024-06-12 00:00:00,Uber Green,Uber Pay,1,25.41,$80.6,JFK Airport,1.0,10
36209,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,3,$13.3,Central Park,1.0,10
36210,2024-06-12 00:00:00,UberX,Uber Pay,1,3.06,$15.1,Yorkville East,1.0,10
36211,2024-06-12 00:00:00,UberX,Uber Pay,1,12.63,$37.0,Murray Hill,1.0,10
36212,2024-06-12 00:00:00,UberX,Uber Pay,1,1.97,$9.5,Central Harlem North,1.0,10
36213,2024-06-12 00:00:00,UberX,Uber Pay,1,15.03,$54.7,Times Sq/Theatre District,1.0,10
36214,2024-06-12 00:00:00,Uber Black,Uber Pay,2,2.7,$15.1,Lenox Hill West,1.0,10
36216,2024-06-12 00:00:00,Uber Black,Uber Pay,1,2.6,$19.0,Penn Station/Madison Sq West,1.0,10
36217,2024-06-12 00:00:00,Uber Black,Uber Pay,1,2.24,$13.3,Lincoln Square East,1.0,10
36218,2024-06-12 00:00:00,UberX,Uber Pay,1,8.68,$38.5,Murray Hill,1.0,10
36219,2024-06-12 00:00:00,UberX,Uber Pay,3,1.74,$9.8,Upper East Side North,1.0,10
36220,2024-06-12 00:00:00,Uber Black,Uber Pay,1,11.08,$39.7,Clinton East,1.0,10
36223,2024-06-12 00:00:00,UberX,Uber Pay,1,1.6,$9.7,Lenox Hill West,1.0,10
36226,2024-06-12 00:00:00,Uber Black,Uber Pay,1,5.46,$24.0,Downtown Brooklyn/MetroTech,1.0,10
36227,2024-06-12 00:00:00,UberX,Uber Pay,1,5.6,$23.5,Lenox Hill East,1.0,11
36229,2024-06-12 00:00:00,Uber Green,Uber Pay,1,1.8,$10.3,Upper East Side North,1.0,11
36231,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,1.6,$10.3,Clinton East,1.0,11
36232,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,2.4,$13.3,Upper West Side South,1.0,11
36233,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,21.5,$109.5,Ocean Hill,1.0,11
36235,2024-06-12 00:00:00,UberX,Uber Pay,3,1.4,$9.7,Lincoln Square East,1.0,11
36236,2024-06-12 00:00:00,Uber Black,Uber Pay,1,1.5,$10.0,Yorkville East,1.0,11
36237,2024-06-12 00:00:00,Uber Black,Uber Pay,1,1.58,$8.5,Yorkville East,1.0,11
36238,2024-06-12 00:00:00,Uber Green,Uber Pay,1,2.4,$12.0,Lenox Hill West,1.0,11
36240,2024-06-12 00:00:00,Uber Green,Uber Pay,1,2.8,$16.3,Penn Station/Madison Sq West,1.0,11
36241,2024-06-12 00:00:00,Uber Black,Uber Pay,1,1.3,$7.5,Murray Hill,1.0,11
36245,2024-06-12 00:00:00,UberX,Uber Pay,2,3.7,$16.5,Murray Hill,1.0,11
36246,2024-06-12 00:00:00,Uber Black,Uber Pay,2,1.5,$9.0,Yorkville West,1.0,11
36247,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,7.4,$33.5,Upper East Side South,1.0,11
36248,2024-06-12 00:00:00,UberXL,Uber Pay,1,1.72,$9.7,Clinton East,1.0,11
36251,2024-06-12 00:00:00,UberX,Uber Pay,1,4.06,$19.0,TriBeCa/Civic Center,1.0,11
36252,2024-06-12 00:00:00,UberX,Uber Pay,1,1.9,$11.0,West Village,1.0,11
36254,2024-06-12 00:00:00,Uber Green,Uber Pay,3,1.36,$8.5,Clinton East,1.0,11
36255,2024-06-12 00:00:00,UberX,Uber Pay,1,1.34,$7.7,West Village,1.0,11
36256,2024-06-12 00:00:00,UberX,Uber Pay,1,1.76,$11.5,Lenox Hill West,1.0,11
36257,2024-06-12 00:00:00,UberX,Uber Pay,1,5.3,$24.4,Lenox Hill East,1.0,11
36258,2024-06-12 00:00:00,UberX,Uber Pay,1,2.63,$15.1,Upper East Side South,1.0,11
36259,2024-06-12 00:00:00,UberX,Uber Pay,1,1.51,$10.3,Upper West Side North,1.0,11
36264,2024-06-12 00:00:00,UberX,Uber Pay,1,1.46,$9.3,Lincoln Square East,1.0,11
36265,2024-06-12 00:00:00,UberXL,Uber Pay,2,5.11,$25.0,Murray Hill,1.0,11
36268,2024-06-12 00:00:00,UberXL,Uber Pay,2,1.83,$10.2,Flatiron,1.0,11
36270,2024-06-12 00:00:00,UberX,Uber Pay,2,3.7,$18.1,Lenox Hill East,1.0,11
36272,2024-06-12 00:00:00,UberX,Uber Pay,1,2.7,$14.5,Penn Station/Madison Sq West,1.0,11
36273,2024-06-12 00:00:00,UberX,Uber Pay,1,2.07,$10.7,Bloomingdale,1.0,11
36275,2024-06-12 00:00:00,Uber Black,Uber Pay,2,1.84,$9.1,East Chelsea,1.0,11
36276,2024-06-12 00:00:00,UberXL,Uber Pay,1,10.1,$37.9,TriBeCa/Civic Center,1.0,11
36277,2024-06-12 00:00:00,UberXL,Uber Pay,1,1.28,$8.6,Lenox Hill West,1.0,11
36279,2024-06-12 00:00:00,Uber Black,Uber Pay,1,2.56,$17.9,Lenox Hill East,1.0,11
36282,2024-06-12 00:00:00,UberX,Uber Pay,2,3.04,$17.5,Upper West Side South,1.0,11
36283,2024-06-12 00:00:00,UberXL,Uber Pay,1,6.7,$28.3,Upper West Side North,1.0,11
36284,2024-06-12 00:00:00,Uber Comfort,Uber Pay,1,1.9,$12.7,Yorkville West,1.0,11
36285,2024-06-12 00:00:00,UberXL,Uber Pay,1,1.06,$7.7,Yorkville East,1.0,7
36286,2024-06-12 00:00:00,Uber Green,Uber Pay,1,3.49,$12.8,Yorkville East,1.0,7
36287,2024-06-12 00:00:00,UberXL,Uber Pay,1,2.5,$13.3,Upper East Side South,1.0,11
36288,2024-06-12 00:00:00,Uber Black,Uber Pay,1,4.44,$21.7,Upper West Side North,1.0,11
36290,2024-06-12 00:00:00,UberX,Uber Pay,3,10.2,$38.6,LaGuardia Airport,1.0,11
36292,2024-06-12 00:00:00,UberXL,Uber Pay,3,1.09,$7.9,Union Sq,1.0,11
36294,2024-06-12 00:00:00,Uber Black,Uber Pay,1,1.4,$8.5,Gramercy,1.0,11
36295,2024-06-12 00:00:00,UberX,Uber Pay,1,1.7,$9.7,Flatiron,1.0,11
36297,2024-06-12 00:00:00,UberX,Uber Pay,1,2.2,$13.3,Central Park,1.0,11
36298,2024-06-12 00:00:00,UberX,Uber Pay,1,1.53,$9.7,Upper East Side North,1.0,11
36300,2024-06-12 00:00:00,Uber Green,Uber Pay,1,2.34,$12.0,Lenox Hill West,1.0,11
36301,2024-06-12 00:00:00,Uber Green,Uber Pay,1,8.3,$34.3,LaGuardia Airport,1.0,11
36302,2024-06-12 00:00:00,UberXL,Uber Pay,1,5.16,$24.0,Penn Station/Madison Sq West,1.0,11
